,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
3739,4.1,.541,7.6,0.6,.384,1.5,10.5,0.2,2.1,4.7,.515,9.1,3.2,.826,3.9,1504,1300,NBA,31.8,John Stockton,0.6,2.6,13.1,2.2,2.8,2.7,.546
3740,3.8,.484,7.9,2.2,.401,5.5,1.8,0.1,3.8,6.0,.450,13.3,2.8,.895,3.1,804,665,NBA,33.5,Peja Stojakovic,0.9,1.7,17.0,0.9,1.4,4.7,.532
3741,0.3,.333,0.8,0.0,,0.0,0.3,0.5,0.8,0.3,.333,0.8,0.3,.500,0.5,4,0,NBA,4.3,Ed Stokes,0.3,1.0,0.8,0.3,0.5,1.0,.333
3742,1.4,.449,3.0,0.0,.000,0.0,0.4,0.3,0.8,1.4,.445,3.0,0.4,.696,0.5,42,13,NBA,9.1,Greg Stokes,0.7,1.5,3.1,0.3,0.5,1.5,.445
3743,6.2,.351,17.7,,,,5.3,,,6.2,.351,17.7,4.0,.698,5.8,202,,NBA,37.3,Maurice Stokes,,3.9,16.4,,,17.3,.351
3744,1.6,.220,7.1,,,,1.7,,,1.6,.220,7.1,1.3,.682,1.9,23,,BAA,,Art Stolkey,,3.1,4.4,,,,.220
3745,2.6,.478,5.5,0.0,,0.0,0.5,,,2.6,.478,5.5,0.4,.400,1.0,25,,ABA,16.1,Randy Stoll,,1.7,5.7,,1.1,3.6,.478
3746,4.7,.464,10.2,0.6,.323,1.7,1.3,,4.1,5.3,.444,11.9,2.5,.781,3.2,259,,ABA,26.8,George Stone,1.6,2.9,13.6,,1.4,5.7,.467
3747,0.9,.435,2.1,0.1,.250,0.3,0.4,0.0,0.6,1.0,.414,2.3,0.4,.511,0.8,60,1,NBA,6.8,Awvee Storey,0.7,1.1,2.4,0.2,0.3,1.4,.429
3748,3.5,.430,8.2,1.4,.357,3.9,6.1,0.1,2.7,4.9,.406,12.1,2.1,.833,2.6,878,793,NBA,33.2,Damon Stoudamire,0.8,1.9,13.4,1.1,2.3,3.5,.464
3749,1.8,.435,4.1,1.1,.366,2.9,1.0,0.1,1.2,2.8,.407,7.0,1.3,.882,1.5,157,1,NBA,17.0,Salim Stoudamire,0.1,1.5,8.0,0.4,1.0,1.4,.483
3750,7.0,.540,12.9,0.0,.236,0.2,1.2,1.2,5.4,7.0,.537,13.0,4.9,.761,6.4,846,696,NBA,31.0,Amar'e Stoudemire,2.4,3.2,18.9,0.8,2.3,7.8,.538
3751,1.6,.416,3.9,0.0,,0.0,0.7,0.5,2.8,1.6,.416,3.9,1.4,.634,2.2,38,,TOT,10.7,Paul Stovall,1.6,1.8,4.6,0.3,1.6,3.1,.416
3752,0.7,.343,2.0,0.2,.240,0.8,0.9,0.2,0.6,0.9,.315,2.8,0.3,.474,0.6,33,0,NBA,8.2,D.J. Strawberry,0.3,1.1,2.2,0.4,0.3,0.8,.348
3753,3.2,.426,7.5,,,,1.1,,,3.2,.426,7.5,2.2,.686,3.2,231,,NBA,27.6,Joe Strawder,,4.2,8.6,,,9.9,.426
3754,2.0,.667,3.0,,,,0.0,,,2.0,.667,3.0,0.0,,0.0,1,,NBA,2.0,Bill Stricker,,1.0,4.0,,,0.0,.667
3755,1.9,.413,4.5,0.8,.351,2.3,2.4,0.1,2.2,2.7,.392,6.8,1.4,.826,1.7,501,122,NBA,20.3,Erick Strickland,0.4,1.9,7.5,0.8,1.3,2.6,.451
3756,1.9,.490,3.9,0.0,.222,0.0,0.4,0.4,1.8,1.9,.488,3.9,0.7,.668,1.1,281,26,NBA,12.2,Mark Strickland,1.0,1.1,4.6,0.3,0.6,2.7,.489
3757,4.8,.465,10.3,0.2,.282,0.6,7.3,0.2,2.7,5.0,.454,10.9,3.1,.721,4.4,1094,740,NBA,30.7,Rod Strickland,1.1,1.9,13.2,1.5,2.6,3.7,.462
3758,1.0,.333,3.0,,,,0.0,,,1.0,.333,3.0,0.0,,0.0,1,,NBA,4.0,Roger Strickland,,1.0,2.0,,,0.0,.333
3759,0.7,.378,1.8,0.0,.000,0.0,0.5,0.3,1.2,0.7,.369,1.8,0.4,.667,0.7,46,0,NBA,6.4,John Stroeder,0.6,1.1,1.8,0.1,0.6,1.8,.369
3760,2.3,.436,5.3,0.0,.180,0.1,0.6,0.2,3.1,2.3,.430,5.4,2.1,.786,2.6,456,72,NBA,18.7,Derek Strong,1.7,1.6,6.8,0.4,0.9,4.9,.432
3761,1.7,.379,4.5,0.2,.133,1.2,1.1,0.1,0.5,1.8,.329,5.6,0.8,.714,1.1,13,0,NBA,11.9,Lamont Strothers,0.7,1.2,4.6,0.7,1.3,1.2,.342
3762,1.2,.324,3.8,0.0,,0.0,1.0,0.0,0.7,1.2,.324,3.8,0.3,.750,0.4,9,,NBA,9.8,John Stroud,0.8,0.8,2.8,0.1,0.4,1.4,.324
3763,0.6,.400,1.4,0.1,1.000,0.1,0.1,,,0.7,.455,1.6,1.3,.900,1.4,7,,ABA,4.7,Red Stroud,,1.0,2.9,,1.3,0.3,.500
3764,2.1,.303,7.0,,,,0.8,,,2.1,.303,7.0,1.0,.692,1.5,148,,TOT,,Gene Stump,,1.5,5.3,,,,.303
3765,2.4,.256,9.5,,,,1.1,,,2.4,.256,9.5,2.3,.813,2.8,166,,BAA,,Stan Stutz,,2.4,7.1,,,,.256
3766,0.6,.352,1.8,,,,0.1,,,0.6,.352,1.8,0.1,.444,0.3,30,,NBA,4.7,Gary Suiter,,0.7,1.4,,,1.4,.352
3767,0.0,.000,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,.000,1.0,0.0,,0.0,1,0,NBA,1.0,Barry Sumpter,0.0,0.0,0.0,0.0,0.0,0.0,.000
3768,2.5,.326,7.8,,,,2.0,,,2.5,.326,7.8,2.7,.732,3.6,113,,NBA,23.3,Don Sunderlage,,2.8,7.7,,,2.5,.326
3769,0.7,.374,1.9,0.0,.208,0.2,0.2,0.1,0.7,0.8,.356,2.2,0.1,.526,0.2,102,4,NBA,5.1,Bruno Sundov,0.3,1.0,1.7,0.1,0.3,1.0,.367
3770,2.8,.463,6.1,0.5,.392,1.1,2.9,0.0,0.8,3.3,.452,7.3,0.7,.849,0.9,502,71,NBA,17.6,Jon Sundvold,0.3,1.2,7.7,0.4,1.1,1.1,.483
3771,2.3,.450,5.1,0.6,.325,2.0,3.8,0.2,2.5,2.9,.414,7.0,2.1,.689,3.1,657,205,NBA,23.7,Bob Sura,0.9,2.2,8.6,1.0,1.9,3.4,.460
3772,1.0,.295,3.3,,,,0.6,,,1.0,.295,3.3,1.1,.717,1.6,58,,NBA,9.4,Dick Surhoff,,1.5,3.1,,,1.6,.295
3773,1.9,.342,5.6,0.0,.000,0.0,0.4,,2.6,1.9,.341,5.6,1.0,.595,1.7,79,,ABA,13.1,George Sutor,2.5,2.6,4.8,,0.9,5.1,.341
3774,2.5,.516,4.8,0.0,.000,0.1,1.0,0.0,0.6,2.5,.507,4.9,0.9,.857,1.1,46,1,NBA,10.7,Dane Suttle,0.5,1.1,5.9,0.5,0.7,1.1,.507
3775,0.9,.426,2.2,0.7,.361,1.9,1.7,0.1,0.8,1.6,.396,4.1,0.6,.743,0.8,168,8,NBA,11.6,Greg Sutton,0.1,1.9,4.5,0.5,1.1,0.9,.480
3776,4.6,.411,11.1,0.0,.000,0.1,1.2,,6.3,4.6,.408,11.2,3.2,.611,5.3,80,,ABA,31.0,Keith Swagerty,4.1,3.0,12.3,,1.4,10.4,.408
3777,1.7,.406,4.2,,,,0.5,,,1.7,.406,4.2,1.2,.609,1.9,58,,NBA,12.2,Bennie Swain,,2.2,4.6,,,4.5,.406
3778,0.5,.226,2.2,,,,0.5,,,0.5,.226,2.2,0.6,.594,1.0,63,,NBA,9.7,Norm Swanson,,1.4,1.6,,,1.7,.226
3779,1.5,.380,3.8,,,,0.5,,,1.5,.380,3.8,1.6,.847,1.8,39,,NBA,8.6,Dan Swartz,,2.4,4.5,,,2.3,.380
3780,2.4,.485,5.0,0.0,.000,0.0,0.6,0.5,2.8,2.4,.485,5.0,1.7,.689,2.4,233,73,NBA,15.5,Mike Sweetney,1.7,2.4,6.5,0.3,1.2,4.5,.485
3781,1.8,.506,3.5,0.0,,0.0,0.2,0.9,2.6,1.8,.506,3.5,0.7,.610,1.2,97,34,NBA,15.5,Robert Swift,1.3,2.3,4.3,0.3,0.7,3.9,.506
3782,3.8,.473,8.1,0.5,.298,1.5,2.9,0.0,1.7,4.3,.445,9.7,2.5,.841,3.0,283,,ABA,24.2,Skeeter Swift,0.5,3.2,11.6,0.2,2.5,2.2,.469
3783,3.1,.476,6.6,0.0,.074,0.0,0.5,1.2,3.0,3.1,.473,6.6,2.1,.699,3.0,547,97,NBA,19.8,Stromile Swift,1.6,2.5,8.4,0.6,1.3,4.6,.473
3784,1.1,.556,2.0,0.0,,0.0,0.3,0.0,0.6,1.1,.556,2.0,0.4,.800,0.6,9,0,NBA,5.7,Aaron Swinson,0.3,0.9,2.7,0.1,0.6,0.9,.556
3785,0.7,.400,1.7,0.0,.000,0.3,0.7,0.0,0.3,0.7,.333,2.0,1.0,1.000,1.0,3,0,NBA,7.0,Pape Sy,0.7,0.3,2.3,0.3,1.0,1.0,.333
3786,0.3,.192,1.7,,,,0.0,,,0.3,.192,1.7,0.3,.500,0.7,15,,BAA,,Buck Sydnor,,0.4,1.0,,,,.192
3787,0.0,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,,0.0,1,0,NBA,2.0,Larry Sykes,1.0,0.0,0.0,0.0,1.0,2.0,
3788,0.8,.450,1.7,0.0,.000,0.0,0.2,0.5,1.6,0.8,.446,1.7,0.6,.738,0.9,70,24,NBA,9.5,Brett Szabo,0.8,1.7,2.2,0.2,0.6,2.4,.446
3789,4.4,.505,8.8,0.9,.406,2.2,2.4,0.2,3.0,5.4,.485,11.0,2.5,.860,2.9,651,393,NBA,30.8,Wally Szczerbiak,1.0,2.1,14.1,0.6,1.5,4.0,.526
3790,2.8,.634,4.4,0.0,.000,0.0,0.8,,1.3,2.8,.629,4.5,0.7,.660,1.0,53,,ABA,11.3,Walt Szczerbiak,1.5,1.9,6.3,,0.9,2.8,.629
3791,1.8,.450,3.9,0.6,.313,1.9,1.1,0.4,3.1,2.4,.405,5.9,0.5,.618,0.7,74,65,NBA,20.6,Domantas Sabonis,0.6,2.5,5.8,0.5,1.1,3.6,.456
3792,1.7,.437,3.9,0.0,.000,0.0,0.7,0.6,2.0,1.7,.436,3.9,0.8,.671,1.2,189,35,NBA,14.5,Robert Sacre,1.1,1.8,4.2,0.3,0.5,3.1,.436
3793,1.6,.510,3.2,0.3,.237,1.3,0.8,0.4,1.9,1.9,.431,4.5,1.0,.662,1.5,147,72,NBA,15.6,JaKarr Sampson,0.6,1.9,5.2,0.4,1.0,2.4,.465
3794,2.8,.482,5.9,0.0,.000,0.0,0.7,1.8,3.7,2.8,.480,5.9,0.8,.550,1.4,235,113,NBA,19.7,Larry Sanders,2.0,2.8,6.5,0.6,0.9,5.7,.480
3795,3.4,.466,7.3,1.3,.317,4.2,2.3,0.4,5.0,4.7,.411,11.5,2.1,.786,2.6,76,31,NBA,26.5,Dario Saric,1.4,2.0,12.9,0.7,2.2,6.4,.469
3796,0.8,.469,1.8,0.2,.258,0.6,1.5,0.1,1.0,1.0,.417,2.4,0.4,.677,0.6,53,2,NBA,12.2,Tomas Satoransky,0.5,1.1,2.5,0.5,0.6,1.5,.449
3797,3.5,.466,7.4,0.8,.329,2.5,4.4,0.1,2.0,4.3,.431,9.9,1.9,.816,2.3,280,89,NBA,21.8,Dennis Schroder,0.4,1.6,11.3,0.7,2.3,2.3,.473
3798,4.8,.499,9.7,0.1,.339,0.4,1.6,0.3,4.9,4.9,.493,10.0,2.0,.740,2.6,743,505,NBA,25.6,Luis Scola,1.8,2.7,12.0,0.6,1.5,6.7,.499
3799,2.0,.527,3.9,0.7,.336,2.1,0.9,0.1,2.2,2.7,.460,5.9,0.9,.786,1.2,281,7,NBA,15.4,Mike Scott,0.7,1.2,7.1,0.3,0.7,3.0,.519
3800,1.7,.497,3.4,0.6,.346,1.7,1.5,0.5,3.1,2.3,.447,5.1,0.8,.732,1.1,738,467,NBA,23.3,Thabo Sefolosha,0.8,1.7,6.0,1.1,0.9,3.9,.504
3801,0.4,1.000,0.4,0.5,.308,1.6,0.1,0.0,0.9,0.9,.438,2.0,0.5,.667,0.8,8,4,NBA,8.9,Wayne Selden,0.0,0.8,2.8,0.4,0.5,0.9,.563
3802,2.7,.489,5.5,0.0,.000,0.0,0.6,0.7,2.3,2.7,.488,5.5,0.6,.713,0.8,417,34,NBA,15.2,Kevin Seraphin,1.2,2.1,5.9,0.2,1.1,3.5,.488
3803,3.3,.452,7.2,0.3,.316,1.0,4.1,0.1,2.2,3.6,.436,8.2,3.1,.792,4.0,663,143,NBA,23.7,Ramon Sessions,0.5,1.4,10.6,0.7,1.7,2.7,.454
3804,0.8,.392,2.0,0.0,.091,0.4,1.2,0.1,0.6,0.8,.339,2.5,0.4,.529,0.7,25,0,NBA,6.8,Mustafa Shakur,0.3,0.7,2.1,0.2,0.8,0.9,.347
3805,0.5,.512,1.0,0.0,.125,0.2,0.4,0.0,0.6,0.5,.451,1.1,0.3,.500,0.5,45,0,NBA,5.5,Tornike Shengelia,0.3,0.6,1.3,0.1,0.5,0.9,.461
3806,1.7,.438,3.9,1.0,.341,3.0,1.9,0.2,2.7,2.8,.396,7.0,0.9,.762,1.2,363,197,NBA,25.6,Iman Shumpert,0.8,2.4,7.4,1.2,1.2,3.5,.471
3807,1.6,.417,3.7,0.9,.306,2.9,2.5,0.3,1.5,2.4,.369,6.6,1.6,.762,2.1,182,25,NBA,18.0,Alexey Shved,0.5,1.1,7.4,0.6,1.3,2.0,.436
3808,1.8,.513,3.6,0.0,.167,0.1,0.3,0.8,2.2,1.9,.503,3.7,0.4,.688,0.6,53,38,NBA,15.6,Pascal Siakam,1.2,2.0,4.2,0.5,0.6,3.3,.505
3809,1.5,.333,4.5,0.5,.167,3.0,1.5,0.0,1.0,2.0,.267,7.5,1.0,.667,1.5,2,0,NBA,19.5,Xavier Silas,1.0,2.5,5.5,0.0,1.5,2.0,.300
3810,1.8,.491,3.7,0.3,.333,1.0,1.3,0.2,1.6,2.2,.457,4.7,1.3,.756,1.7,126,6,NBA,16.1,Jonathon Simmons,0.3,1.9,6.0,0.5,1.0,1.9,.493
3811,3.0,.479,6.2,0.0,.174,0.2,1.0,0.5,3.1,3.0,.471,6.3,1.6,.767,2.1,135,61,NBA,18.8,Henry Sims,1.8,2.1,7.6,0.6,1.1,5.0,.473
3812,1.6,.457,3.4,0.9,.365,2.4,0.8,0.3,2.0,2.4,.419,5.8,1.0,.795,1.2,340,170,NBA,22.5,Kyle Singler,0.9,2.1,6.7,0.6,0.8,2.9,.494
3813,1.2,.400,3.0,0.4,.319,1.2,0.6,0.4,2.4,1.6,.376,4.2,0.6,.633,0.9,148,62,NBA,17.6,Chris Singleton,0.8,2.2,4.1,0.8,0.7,3.2,.423
3814,0.5,.344,1.3,0.3,.280,1.0,1.4,0.0,0.5,0.8,.316,2.4,0.5,.733,0.6,24,0,NBA,9.3,Peyton Siva,0.1,1.1,2.3,0.4,0.8,0.6,.377
3815,1.6,.449,3.6,0.4,.310,1.4,3.0,0.0,1.8,2.1,.409,5.0,0.9,.754,1.2,218,66,NBA,17.2,Donald Sloan,0.2,0.9,5.5,0.4,1.1,2.1,.454
3816,1.9,.419,4.4,1.2,.289,4.0,3.6,0.3,2.8,3.0,.357,8.5,2.0,.759,2.6,201,72,NBA,28.3,Marcus Smart,1.0,2.7,9.2,1.5,1.6,3.8,.426
3817,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,2,0,NBA,1.0,Chris Smith,0.0,0.0,0.0,0.0,0.0,0.0,
3818,1.6,.618,2.6,0.0,.000,0.0,0.3,0.4,2.2,1.6,.617,2.6,0.7,.576,1.3,149,12,NBA,12.3,Greg Smith,1.1,1.9,4.0,0.2,0.4,3.3,.617
3819,2.4,.430,5.6,0.3,.294,1.0,3.6,0.2,1.9,2.7,.409,6.6,0.7,.655,1.0,399,102,NBA,17.7,Ish Smith,0.3,1.1,6.4,0.7,1.3,2.2,.431
3820,2.7,.464,5.7,2.0,.374,5.4,2.2,0.2,2.7,4.7,.421,11.1,1.6,.733,2.2,873,323,NBA,26.9,J.R. Smith,0.5,2.3,13.0,1.0,1.4,3.2,.511
3821,2.6,.479,5.3,0.1,.362,0.3,0.8,0.7,2.4,2.7,.472,5.7,0.9,.777,1.2,558,100,NBA,17.0,Jason Smith,1.1,2.2,6.4,0.4,0.8,3.5,.483
3822,5.2,.480,10.8,0.5,.285,1.8,3.1,1.9,5.5,5.7,.453,12.6,2.7,.632,4.2,891,772,NBA,32.5,Josh Smith,1.9,2.8,14.6,1.2,2.5,7.5,.473
3823,1.1,.407,2.6,0.2,.260,0.9,1.2,0.0,0.7,1.3,.371,3.5,0.5,.714,0.7,84,4,NBA,9.9,Nolan Smith,0.3,1.0,3.3,0.3,0.8,1.0,.403
3824,0.4,.387,1.1,0.1,.188,0.6,0.7,0.0,0.5,0.6,.319,1.7,0.7,.769,1.0,27,0,NBA,4.9,Russ Smith,0.1,0.7,2.0,0.3,0.7,0.6,.351
3825,1.1,.472,2.4,1.1,.369,3.0,1.0,0.2,2.3,2.2,.415,5.4,0.5,.813,0.6,288,142,NBA,21.3,Tony Snell,0.3,1.4,6.1,0.4,0.7,2.6,.518
3826,0.5,.222,2.3,0.8,.500,1.5,0.0,0.5,2.0,1.3,.333,3.8,0.3,.500,0.5,4,0,NBA,7.5,James Southerland,0.0,0.8,3.5,0.3,0.3,2.0,.433
3827,2.9,.476,6.1,0.2,.354,0.6,0.6,0.5,2.8,3.1,.465,6.7,1.5,.800,1.8,648,75,NBA,15.3,Marreese Speights,1.4,2.2,8.0,0.3,0.9,4.2,.481
3828,3.0,.559,5.4,0.0,.111,0.0,1.2,0.6,3.4,3.0,.557,5.5,1.9,.696,2.7,349,153,NBA,19.3,Tiago Splitter,1.6,1.9,8.0,0.6,1.1,5.0,.557
3829,1.2,.443,2.8,1.3,.346,3.6,1.7,0.3,1.9,2.5,.388,6.4,1.1,.799,1.4,220,63,NBA,22.5,Nik Stauskas,0.3,1.5,7.4,0.5,1.1,2.2,.486
3830,1.0,.429,2.3,0.0,,0.0,0.0,0.0,1.3,1.0,.429,2.3,0.3,1.000,0.3,3,0,NBA,5.0,D.J. Stephens,0.3,0.0,2.3,0.0,0.0,1.7,.429
3831,2.9,.499,5.9,0.6,.304,1.9,3.0,0.1,3.5,3.5,.451,7.8,1.1,.690,1.6,352,189,NBA,24.9,Lance Stephenson,0.7,2.0,8.7,0.7,1.7,4.2,.488
3832,1.1,.333,3.4,0.0,,0.0,0.3,0.6,1.1,1.1,.333,3.4,0.5,.333,1.5,8,0,NBA,9.1,Alex Stepheson,2.4,1.5,2.8,0.1,0.0,3.5,.333
3833,1.3,.509,2.6,0.0,.000,0.0,0.5,1.1,2.4,1.3,.509,2.6,0.5,.705,0.7,203,42,NBA,15.0,Greg Stiemsma,0.9,2.5,3.2,0.6,0.7,3.3,.509
3834,0.3,.250,1.3,0.3,.500,0.7,3.0,0.0,0.7,0.7,.333,2.0,1.0,.500,2.0,3,0,NBA,11.0,David Stockton,0.0,0.3,2.7,0.7,1.3,0.7,.417
3835,0.9,.581,1.5,0.0,,0.0,0.3,0.2,0.8,0.9,.581,1.5,0.6,.531,1.1,28,2,NBA,5.4,Jarnell Stokes,0.6,1.0,2.4,0.3,0.3,1.4,.581
3836,0.4,.231,1.9,0.0,,0.0,0.0,0.1,0.7,0.4,.231,1.9,0.6,1.000,0.6,7,0,NBA,3.4,Diamond Stone,0.1,0.7,1.4,0.0,0.3,0.9,.231
3837,0.4,.581,0.7,0.1,.211,0.4,1.1,0.1,0.8,0.5,.440,1.1,0.3,.722,0.4,47,2,NBA,7.0,Julyan Stone,0.2,0.7,1.3,0.3,0.4,1.0,.480
3838,4.0,.442,9.1,0.4,.300,1.4,3.6,0.1,2.3,4.5,.423,10.6,3.2,.824,3.9,651,302,NBA,27.5,Rodney Stuckey,0.6,2.1,12.6,0.9,1.8,2.9,.443
3839,3.8,.476,8.1,0.5,.272,1.9,1.8,0.6,4.9,4.4,.436,10.0,1.5,.723,2.1,269,172,NBA,24.3,Jared Sullinger,2.5,2.9,10.8,0.7,1.2,7.5,.463
3840,0.9,.392,2.3,0.3,.367,1.0,0.3,0.1,0.7,1.2,.384,3.2,0.5,.642,0.8,83,7,NBA,9.9,DaJuan Summers,0.3,1.3,3.3,0.2,0.4,1.0,.438
3841,2.2,.507,4.3,0.0,.000,0.0,0.7,0.5,2.3,2.2,.506,4.3,0.6,.525,1.2,247,70,NBA,14.6,Zan Tabak,1.3,2.3,5.0,0.3,1.1,3.6,.506
3842,0.0,.000,1.3,0.3,1.000,0.3,0.8,0.0,0.5,0.3,.167,1.5,1.0,1.000,1.0,4,0,NBA,4.3,Yuta Tabuse,0.5,0.3,1.8,0.0,0.3,1.0,.250
3843,1.4,.605,2.2,0.0,,0.0,0.1,0.4,1.0,1.4,.605,2.2,0.1,.167,0.4,17,0,NBA,8.5,Chris Taft,1.1,1.5,2.8,0.1,0.1,2.1,.605
3844,3.4,.274,12.3,,,,2.3,,,3.4,.274,12.3,2.3,.830,2.8,70,,BAA,,Sid Tanenbaum,,1.5,9.0,,,,.274
3845,0.9,.394,2.3,0.0,,0.0,0.7,0.4,2.0,0.9,.394,2.3,0.6,.758,0.8,43,12,NBA,13.9,Dragan Tarlac,0.9,2.2,2.4,0.2,0.9,2.8,.394
3846,5.2,.487,10.6,0.0,.176,0.1,1.0,1.2,6.6,5.2,.483,10.8,2.2,.744,2.9,280,57,NBA,26.7,Roy Tarpley,3.4,3.4,12.6,1.1,2.0,10.0,.484
3847,7.3,.449,16.2,0.1,.253,0.3,3.0,,2.6,7.4,.445,16.6,4.6,.784,5.8,274,,ABA,33.8,Levern Tart,2.3,2.9,19.4,,3.1,5.0,.447
3848,4.2,.460,9.2,0.1,.333,0.2,1.9,0.4,1.8,4.2,.459,9.2,1.1,.746,1.5,262,,NBA,20.0,Earl Tatum,0.8,2.4,9.6,1.2,1.5,2.6,.460
3849,2.9,.403,7.1,0.0,.000,0.1,2.0,0.2,1.1,2.9,.397,7.2,1.1,.750,1.5,21,7,NBA,17.5,Anthony Taylor,0.5,1.8,6.9,1.0,1.0,1.6,.397
3850,5.0,.507,9.8,0.4,.356,1.3,4.1,0.3,1.7,5.3,.493,10.8,2.1,.780,2.7,601,40,TOT,31.9,Brian Taylor,1.0,2.8,13.1,2.1,2.0,2.7,.510
3851,1.0,.421,2.5,0.1,.206,0.3,0.9,0.1,0.8,1.1,.395,2.8,0.4,.641,0.7,98,2,NBA,8.5,Donell Taylor,0.3,0.8,2.7,0.5,0.6,1.1,.408
3852,3.0,.446,6.8,0.1,.206,0.3,4.0,0.2,2.4,3.1,.438,7.0,1.8,.676,2.6,640,,TOT,27.7,Fatty Taylor,1.6,3.1,8.0,2.4,2.7,3.9,.441
3853,1.7,.364,4.6,,,,0.8,,,1.7,.364,4.6,1.1,.592,1.8,88,,NBA,9.5,Fred Taylor,,1.7,4.4,,,1.6,.364
3854,1.1,.462,2.3,0.2,.231,0.8,0.3,0.2,0.4,1.2,.404,3.1,0.4,.667,0.5,17,0,NBA,6.7,Jay Taylor,0.3,0.5,3.0,0.3,0.6,0.6,.433
3855,1.3,.414,3.0,0.0,.000,0.0,2.0,0.3,1.0,1.3,.412,3.0,0.7,.696,1.0,56,5,NBA,14.6,Jeff Taylor,0.5,1.5,3.2,0.8,1.2,1.5,.412
3856,1.3,.404,3.3,0.5,.394,1.3,0.5,0.4,1.6,1.9,.402,4.6,0.5,.718,0.7,54,9,NBA,16.0,Johnny Taylor,0.7,2.3,4.7,0.6,0.8,2.2,.458
3857,0.0,.000,0.5,0.0,.000,0.1,0.1,0.0,0.8,0.0,.000,0.6,1.1,.688,1.6,10,0,NBA,3.7,Leonard Taylor,0.4,0.4,1.1,0.0,0.5,1.2,.000
3858,4.6,.468,9.9,0.0,.152,0.1,1.2,0.5,3.1,4.6,.466,9.9,1.8,.711,2.5,534,227,NBA,25.0,Maurice Taylor,1.5,3.0,11.0,0.5,1.8,4.6,.467
3859,1.9,.427,4.5,0.3,.325,0.8,2.1,0.0,1.3,2.2,.412,5.2,1.1,.691,1.6,51,5,NBA,15.1,Mike Taylor,0.4,1.6,5.7,0.7,1.4,1.7,.436
3860,3.3,.465,7.1,0.1,.234,0.3,2.4,0.2,2.5,3.4,.456,7.4,2.9,.683,4.2,262,,ABA,23.5,Oliver Taylor,1.6,2.7,9.7,0.6,2.2,4.2,.460
3861,2.0,.466,4.4,0.0,,0.0,0.9,,2.2,2.0,.466,4.4,0.7,.553,1.3,77,,ABA,12.2,Ronald Taylor,1.6,3.0,4.8,,1.6,3.8,.466
3862,1.2,.363,3.3,0.0,,0.0,1.3,0.1,0.5,1.2,.363,3.3,0.7,.656,1.0,31,0,NBA,10.4,Vince Taylor,0.6,1.7,3.1,0.6,1.0,1.2,.363
3863,4.8,.470,10.1,0.0,.210,0.2,1.4,0.2,1.6,4.8,.465,10.3,2.0,.792,2.5,687,193,NBA,21.1,Terry Teagle,1.1,2.2,11.6,0.8,1.5,2.6,.467
3864,0.7,.425,1.7,0.0,.000,0.0,0.6,0.2,0.7,0.7,.415,1.7,0.3,.800,0.4,24,,ABA,4.3,Collis Temple,0.6,1.2,1.8,0.2,0.5,1.3,.415
3865,2.9,.498,5.9,,,,1.1,0.6,3.1,2.9,.498,5.9,1.1,.638,1.8,127,,NBA,19.6,Ira Terrell,1.1,2.1,7.0,0.5,1.1,4.2,.498
3866,1.3,.452,2.9,0.0,.000,0.1,1.3,0.3,1.6,1.3,.434,3.0,0.4,.672,0.6,94,3,NBA,11.5,Carlos Terry,0.8,1.7,3.0,0.6,0.9,2.4,.434
3867,1.6,.421,3.9,0.0,.323,0.2,0.8,0.1,1.6,1.7,.419,3.9,0.5,.775,0.6,341,,TOT,14.8,Chuck Terry,0.9,1.9,3.8,0.6,0.4,2.4,.422
3868,2.1,.480,4.4,0.2,.338,0.5,1.3,0.0,0.9,2.2,.468,4.8,0.9,.785,1.2,349,,TOT,12.3,Claude Terry,0.5,1.2,5.5,0.4,1.0,1.4,.483
3869,0.8,.567,1.4,0.0,,0.0,0.1,0.8,1.8,0.8,.567,1.4,0.5,.578,0.9,224,20,NBA,10.5,Hasheem Thabeet,0.9,2.0,2.2,0.3,0.5,2.7,.567
3870,1.3,.365,3.6,0.1,.227,0.5,1.5,,1.8,1.3,.360,3.7,0.5,.508,1.0,314,,TOT,11.6,Tom Thacker,1.3,1.9,3.2,,1.6,2.6,.365
3871,1.6,.348,4.5,0.0,.000,0.0,1.8,,1.7,1.6,.345,4.5,0.7,.643,1.1,25,,ABA,16.2,Floyd Theard,0.3,2.0,3.8,,1.8,2.0,.345
3872,6.6,.486,13.7,0.3,.252,1.0,6.3,0.2,2.1,6.9,.471,14.6,4.5,.826,5.5,1026,743,NBA,33.7,Reggie Theus,1.2,2.9,18.5,1.2,3.4,3.3,.479
3873,2.1,.456,4.5,0.0,.286,0.1,0.5,0.3,0.9,2.1,.453,4.6,0.8,.626,1.2,93,9,NBA,10.7,Peter Thibeaux,0.6,1.8,5.0,0.4,0.8,1.5,.456
3874,1.6,.331,4.7,,,,0.3,,,1.6,.331,4.7,0.9,.640,1.3,85,,NBA,10.3,Bill Thieben,,1.4,4.0,,,3.2,.331
