,2P,2P%,2PA,3P,3P%,3PA,AST,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,Name,ORB,PF,PTS,STL,TOV,TRB,eFG%
4002,[u'4.2'],[u'.480'],[u'8.8'],[u'2.9'],[u'.420'],[u'6.8'],[u'2.3'],[u'0.5'],[u'2.9'],[u'7.1'],[u'.453'],[u'15.6'],[u'2.1'],[u'.852'],[u'2.4'],[u'459'],[u'422'],[u'NBA'],[u'32.7'],Klay Thompson,[u'0.4'],[u'2.2'],[u'19.0'],[u'0.9'],[u'1.8'],[u'3.4'],[u'.545']
4003,[u'3.7'],[u'.515'],[u'7.2'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.8'],[u'0.8'],[u'5.3'],[u'3.7'],[u'.514'],[u'7.2'],[u'2.0'],[u'.612'],[u'3.3'],[u'463'],[u'313'],[u'NBA'],[u'28.7'],Tristan Thompson,[u'3.4'],[u'2.4'],[u'9.4'],[u'0.5'],[u'1.1'],[u'8.7'],[u'.514']
4004,[u'2.9'],[u'.471'],[u'6.1'],[u'1.5'],[u'.358'],[u'4.2'],[u'1.4'],[u'0.1'],[u'1.9'],[u'4.4'],[u'.425'],[u'10.4'],[u'1.6'],[u'.830'],[u'1.9'],[u'483'],[u'135'],[u'NBA'],[u'23.4'],Marcus Thornton,[u'0.8'],[u'1.5'],[u'11.9'],[u'0.8'],[u'1.0'],[u'2.8'],[u'.498']
4005,[u'0.5'],[u'.250'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'0.5'],[u'0.0'],[u'0.5'],[u'0.5'],[u'.250'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'2'],[u'0'],[u'NBA'],[u'12.5'],Mike Tobey,[u'1.0'],[u'1.0'],[u'1.0'],[u'0.0'],[u'0.5'],[u'1.5'],[u'.250']
4006,[u'1.0'],[u'.492'],[u'2.0'],[u'1.1'],[u'.364'],[u'3.0'],[u'0.9'],[u'0.3'],[u'2.7'],[u'2.1'],[u'.414'],[u'5.0'],[u'0.9'],[u'.767'],[u'1.2'],[u'516'],[u'78'],[u'NBA'],[u'20.0'],Anthony Tolliver,[u'0.9'],[u'1.6'],[u'6.2'],[u'0.4'],[u'0.6'],[u'3.5'],[u'.524']
4007,[u'0.5'],[u'.400'],[u'1.3'],[u'0.6'],[u'.317'],[u'1.8'],[u'0.7'],[u'0.3'],[u'1.0'],[u'1.1'],[u'.352'],[u'3.1'],[u'0.6'],[u'.765'],[u'0.7'],[u'23'],[u'0'],[u'NBA'],[u'13.5'],Axel Toupane,[u'0.3'],[u'1.8'],[u'3.3'],[u'0.3'],[u'0.3'],[u'1.3'],[u'.444']
4008,[u'7.8'],[u'.567'],[u'13.8'],[u'0.8'],[u'.353'],[u'2.2'],[u'2.3'],[u'1.5'],[u'8.0'],[u'8.6'],[u'.538'],[u'15.9'],[u'3.5'],[u'.819'],[u'4.2'],[u'156'],[u'156'],[u'NBA'],[u'34.4'],Karl-Anthony Towns,[u'3.2'],[u'3.0'],[u'21.4'],[u'0.7'],[u'2.4'],[u'11.2'],[u'.562']
4009,[u'0.9'],[u'.332'],[u'2.6'],[u'0.3'],[u'.235'],[u'1.1'],[u'0.7'],[u'0.3'],[u'1.2'],[u'1.1'],[u'.304'],[u'3.6'],[u'0.5'],[u'.730'],[u'0.7'],[u'172'],[u'16'],[u'NBA'],[u'11.3'],Nikoloz Tskitishvili,[u'0.6'],[u'1.3'],[u'2.9'],[u'0.3'],[u'0.7'],[u'1.8'],[u'.338']
4010,[u'2.1'],[u'.474'],[u'4.4'],[u'0.8'],[u'.349'],[u'2.2'],[u'1.6'],[u'0.3'],[u'4.0'],[u'2.8'],[u'.433'],[u'6.6'],[u'1.2'],[u'.750'],[u'1.6'],[u'413'],[u'290'],[u'NBA'],[u'27.9'],P.J. Tucker,[u'1.7'],[u'2.2'],[u'7.7'],[u'1.2'],[u'1.1'],[u'5.7'],[u'.491']
4011,[u'3.8'],[u'.452'],[u'8.5'],[u'0.4'],[u'.299'],[u'1.4'],[u'3.7'],[u'0.2'],[u'4.4'],[u'4.2'],[u'.431'],[u'9.8'],[u'1.7'],[u'.782'],[u'2.1'],[u'527'],[u'251'],[u'NBA'],[u'28.2'],Evan Turner,[u'0.6'],[u'2.0'],[u'10.5'],[u'0.8'],[u'1.9'],[u'5.0'],[u'.452']
4012,[u'4.7'],[u'.523'],[u'9.0'],[u'0.3'],[u'.331'],[u'0.9'],[u'1.0'],[u'1.8'],[u'5.0'],[u'5.0'],[u'.505'],[u'9.9'],[u'2.3'],[u'.779'],[u'3.0'],[u'135'],[u'105'],[u'NBA'],[u'27.5'],Myles Turner,[u'1.4'],[u'3.0'],[u'12.7'],[u'0.7'],[u'1.2'],[u'6.5'],[u'.521']
4013,[u'1.5'],[u'.451'],[u'3.3'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.2'],[u'0.4'],[u'1.6'],[u'1.5'],[u'.450'],[u'3.4'],[u'0.6'],[u'.557'],[u'1.0'],[u'104'],[u'23'],[u'NBA'],[u'9.9'],Jeremy Tyler,[u'0.9'],[u'1.6'],[u'3.6'],[u'0.2'],[u'0.7'],[u'2.6'],[u'.450']
4014,[u'1.0'],[u'.308'],[u'3.3'],[u'0.3'],[u'.200'],[u'1.3'],[u'0.3'],[u'0.3'],[u'2.0'],[u'1.3'],[u'.278'],[u'4.5'],[u'0.8'],[u'1.000'],[u'0.8'],[u'4'],[u'0'],[u'NBA'],[u'13.0'],Edwin Ubiles,[u'0.5'],[u'0.3'],[u'3.5'],[u'0.3'],[u'0.3'],[u'2.5'],[u'.306']
4015,[u'1.3'],[u'.461'],[u'2.7'],[u'0.7'],[u'.356'],[u'1.9'],[u'1.0'],[u'0.2'],[u'2.2'],[u'1.9'],[u'.417'],[u'4.7'],[u'0.6'],[u'.705'],[u'0.8'],[u'316'],[u'80'],[u'NBA'],[u'18.1'],Ime Udoka,[u'0.7'],[u'1.7'],[u'5.2'],[u'0.7'],[u'0.7'],[u'2.9'],[u'.492']
4016,[u'1.4'],[u'.439'],[u'3.3'],[u'0.2'],[u'.189'],[u'0.9'],[u'1.9'],[u'0.0'],[u'0.6'],[u'1.6'],[u'.387'],[u'4.2'],[u'0.6'],[u'.746'],[u'0.8'],[u'85'],[u'0'],[u'NBA'],[u'11.6'],Roko Ukic,[u'0.3'],[u'1.0'],[u'4.0'],[u'0.4'],[u'0.8'],[u'0.9'],[u'.407']
4017,[u'4.4'],[u'.509'],[u'8.7'],[u'0.0'],[u'.500'],[u'0.0'],[u'3.9'],[u'0.6'],[u'8.4'],[u'4.4'],[u'.509'],[u'8.7'],[u'1.9'],[u'.633'],[u'3.0'],[u'984'],[],[u'NBA'],[u'36.4'],Wes Unseld,[u'3.5'],[u'2.8'],[u'10.8'],[u'1.1'],[u'1.9'],[u'14.0'],[u'.509']
4018,[u'1.4'],[u'.351'],[u'4.1'],[],[],[],[u'1.1'],[],[],[u'1.4'],[u'.351'],[u'4.1'],[u'0.9'],[u'.909'],[u'1.0'],[u'23'],[],[u'NBA'],[u'11.7'],Hal Uplinger,[],[u'1.8'],[u'3.7'],[],[],[u'1.3'],[u'.351']
4019,[u'2.1'],[u'.477'],[u'4.4'],[u'0.1'],[u'.237'],[u'0.5'],[u'2.1'],[u'0.1'],[u'0.9'],[u'2.2'],[u'.453'],[u'4.9'],[u'0.8'],[u'.795'],[u'1.1'],[u'120'],[u'1'],[u'NBA'],[u'12.7'],Kelvin Upshaw,[u'0.3'],[u'1.8'],[u'5.4'],[u'0.7'],[u'1.0'],[u'1.2'],[u'.465']
4020,[u'1.6'],[u'.397'],[u'3.9'],[u'0.1'],[u'.333'],[u'0.2'],[u'2.2'],[u'0.2'],[u'1.3'],[u'1.6'],[u'.395'],[u'4.1'],[u'0.7'],[u'.587'],[u'1.3'],[u'60'],[u'8'],[u'NBA'],[u'13.5'],Ben Uzoh,[u'0.8'],[u'1.0'],[u'4.0'],[u'0.5'],[u'0.7'],[u'2.1'],[u'.401']
4021,[u'1.5'],[u'.431'],[u'3.5'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.7'],[u'1.2'],[u'1.8'],[u'1.5'],[u'.429'],[u'3.5'],[u'0.9'],[u'.720'],[u'1.3'],[u'270'],[u'52'],[u'NBA'],[u'16.9'],Ekpe Udoh,[u'1.3'],[u'2.1'],[u'4.0'],[u'0.5'],[u'0.7'],[u'3.2'],[u'.429']
4022,[u'2.7'],[u'.496'],[u'5.5'],[u'0.6'],[u'.348'],[u'1.6'],[u'3.4'],[u'0.1'],[u'1.7'],[u'3.3'],[u'.463'],[u'7.1'],[u'1.2'],[u'.833'],[u'1.5'],[u'828'],[u'272'],[u'NBA'],[u'21.9'],Beno Udrih,[u'0.4'],[u'1.5'],[u'8.4'],[u'0.7'],[u'1.4'],[u'2.1'],[u'.502']
4023,[u'2.3'],[u'.437'],[u'5.2'],[u'0.2'],[u'.212'],[u'0.9'],[u'3.4'],[u'0.1'],[u'1.1'],[u'2.5'],[u'.402'],[u'6.1'],[u'0.7'],[u'.771'],[u'0.9'],[u'55'],[u'9'],[u'NBA'],[u'16.3'],Tyler Ulis,[u'0.2'],[u'1.1'],[u'5.8'],[u'0.8'],[u'1.1'],[u'1.3'],[u'.419']
4024,[u'0.3'],[u'.250'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'0.3'],[u'0.3'],[u'0.3'],[u'0.3'],[u'.250'],[u'1.3'],[u'0.0'],[],[u'0.0'],[u'3'],[u'0'],[u'NBA'],[u'2.3'],Jarrod Uthoff,[u'0.7'],[u'0.7'],[u'0.7'],[u'0.0'],[u'0.0'],[u'1.0'],[u'.250']
4025,[u'3.8'],[u'.393'],[u'9.6'],[u'0.0'],[u'.200'],[u'0.1'],[u'2.3'],[],[u'1.7'],[u'3.8'],[u'.390'],[u'9.8'],[u'2.3'],[u'.754'],[u'3.0'],[u'83'],[],[u'ABA'],[u'22.1'],Stephen Vacendak,[u'1.3'],[u'2.3'],[u'9.9'],[],[u'1.9'],[u'2.9'],[u'.391']
4026,[u'3.1'],[u'.443'],[u'7.1'],[u'0.1'],[u'.261'],[u'0.3'],[u'5.0'],[u'0.1'],[u'1.6'],[u'3.2'],[u'.437'],[u'7.4'],[u'2.2'],[u'.787'],[u'2.8'],[u'620'],[u'345'],[u'NBA'],[u'23.2'],Darnell Valentine,[u'0.6'],[u'2.2'],[u'8.7'],[u'1.5'],[u'2.0'],[u'2.1'],[u'.442']
4027,[u'1.5'],[u'.375'],[u'4.0'],[u'0.0'],[u'.500'],[u'0.1'],[u'0.3'],[u'0.2'],[u'0.8'],[u'1.5'],[u'.378'],[u'4.1'],[u'0.4'],[u'.474'],[u'0.8'],[u'24'],[],[u'NBA'],[u'5.1'],Ronnie Valentine,[u'0.4'],[u'1.0'],[u'3.5'],[u'0.3'],[u'0.7'],[u'1.3'],[u'.383']
4028,[u'1.4'],[u'.379'],[u'3.8'],[],[],[],[u'0.8'],[],[],[u'1.4'],[u'.379'],[u'3.8'],[u'0.8'],[u'.721'],[u'1.0'],[u'100'],[],[u'NBA'],[u'8.0'],John Vallely,[],[u'1.0'],[u'3.6'],[],[],[u'0.7'],[u'.379']
4029,[u'5.9'],[u'.464'],[u'12.7'],[],[],[],[u'3.3'],[u'0.2'],[u'1.7'],[u'5.9'],[u'.464'],[u'12.7'],[u'4.6'],[u'.790'],[u'5.8'],[u'921'],[],[u'NBA'],[u'34.5'],Dick Van Arsdale,[u'0.7'],[u'2.8'],[u'16.4'],[u'0.9'],[],[u'4.1'],[u'.464']
4030,[u'5.9'],[u'.431'],[u'13.7'],[],[],[],[u'2.2'],[u'0.1'],[u'2.5'],[u'5.9'],[u'.431'],[u'13.7'],[u'3.5'],[u'.762'],[u'4.5'],[u'929'],[],[u'NBA'],[u'30.9'],Tom Van Arsdale,[u'0.8'],[u'3.1'],[u'15.3'],[u'0.7'],[],[u'4.2'],[u'.431']
4031,[u'1.4'],[u'.305'],[u'4.5'],[],[],[],[u'1.5'],[],[],[u'1.4'],[u'.305'],[u'4.5'],[u'2.0'],[u'.669'],[u'2.9'],[u'175'],[],[u'TOT'],[],Butch Van Breda Kolff,[],[u'2.0'],[u'4.7'],[],[],[],[u'.305']
4032,[u'2.2'],[u'.446'],[u'4.9'],[u'0.0'],[u'.282'],[u'0.1'],[u'2.0'],[u'0.8'],[u'3.0'],[u'2.2'],[u'.444'],[u'4.9'],[u'1.8'],[u'.821'],[u'2.2'],[u'598'],[u'0'],[u'TOT'],[u'23.0'],Jan Van Breda Kolff,[u'1.3'],[u'2.6'],[u'6.2'],[u'0.8'],[u'1.5'],[u'4.3'],[u'.445']
4033,[u'3.5'],[u'.433'],[u'8.2'],[u'1.7'],[u'.357'],[u'4.9'],[u'6.6'],[u'0.1'],[u'2.5'],[u'5.3'],[u'.405'],[u'13.0'],[u'2.1'],[u'.794'],[u'2.7'],[u'880'],[u'670'],[u'NBA'],[u'32.9'],Nick Van Exel,[u'0.4'],[u'1.6'],[u'14.4'],[u'0.8'],[u'2.1'],[u'2.9'],[u'.471']
4034,[u'4.9'],[u'.466'],[u'10.4'],[u'1.0'],[u'.361'],[u'2.9'],[u'1.6'],[u'0.5'],[u'4.8'],[u'5.9'],[u'.443'],[u'13.3'],[u'3.2'],[u'.835'],[u'3.8'],[u'575'],[u'463'],[u'NBA'],[u'31.6'],Keith Van Horn,[u'2.0'],[u'3.0'],[u'16.0'],[u'0.8'],[u'2.2'],[u'6.8'],[u'.482']
4035,[u'4.4'],[u'.414'],[u'10.7'],[],[],[],[u'7.0'],[u'0.2'],[u'3.0'],[u'4.4'],[u'.414'],[u'10.7'],[u'2.9'],[u'.780'],[u'3.7'],[u'746'],[],[u'NBA'],[u'35.1'],Norm Van Lier,[u'1.3'],[u'3.6'],[u'11.8'],[u'1.8'],[u'2.1'],[u'4.8'],[u'.414']
4036,[u'0.0'],[],[u'0.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'1.0'],[u'0.0'],[],[u'0.0'],[u'2.0'],[u'1.000'],[u'2.0'],[u'1'],[],[u'ABA'],[u'2.0'],Dennis Van Zant,[u'0.0'],[u'1.0'],[u'2.0'],[u'0.0'],[u'0.0'],[u'1.0'],[]
4037,[u'3.1'],[u'.315'],[u'9.9'],[],[],[],[u'2.3'],[],[],[u'3.1'],[u'.315'],[u'9.9'],[u'2.0'],[u'.687'],[u'2.9'],[u'175'],[],[u'TOT'],[u'16.9'],Gene Vance,[],[u'3.8'],[u'8.3'],[],[],[u'3.0'],[u'.315']
4038,[u'0.2'],[u'.333'],[u'0.6'],[u'0.0'],[u'.000'],[u'0.3'],[u'0.1'],[u'0.0'],[u'0.3'],[u'0.2'],[u'.214'],[u'0.9'],[u'0.2'],[u'.750'],[u'0.3'],[u'15'],[u'0'],[u'NBA'],[u'2.1'],Logan Vander Velden,[u'0.1'],[u'0.3'],[u'0.6'],[u'0.0'],[u'0.0'],[u'0.4'],[u'.214']
4039,[u'3.7'],[u'.421'],[u'8.7'],[],[],[],[u'2.4'],[],[],[u'3.7'],[u'.421'],[u'8.7'],[u'2.2'],[u'.740'],[u'3.0'],[u'224'],[],[u'NBA'],[u'26.1'],Ernie Vandeweghe,[],[u'3.4'],[u'9.5'],[],[],[u'4.6'],[u'.421']
4040,[u'7.3'],[u'.533'],[u'13.7'],[u'0.3'],[u'.368'],[u'0.7'],[u'2.1'],[u'0.3'],[u'2.3'],[u'7.6'],[u'.525'],[u'14.4'],[u'4.3'],[u'.872'],[u'4.9'],[u'810'],[u'548'],[u'NBA'],[u'30.3'],Kiki Vandeweghe,[u'1.1'],[u'1.9'],[u'19.7'],[u'0.6'],[u'1.6'],[u'3.4'],[u'.534']
4041,[u'1.3'],[u'.386'],[u'3.4'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.9'],[u'0.4'],[u'2.2'],[u'1.3'],[u'.383'],[u'3.4'],[u'0.7'],[u'.561'],[u'1.2'],[u'68'],[u'14'],[u'NBA'],[u'12.4'],Nick Vanos,[u'1.3'],[u'1.9'],[u'3.3'],[u'0.3'],[u'1.0'],[u'3.5'],[u'.383']
4042,[u'2.1'],[u'.442'],[u'4.7'],[u'0.0'],[u'.000'],[u'0.3'],[u'3.0'],[u'0.1'],[u'1.0'],[u'2.1'],[u'.418'],[u'5.0'],[u'1.4'],[u'.600'],[u'2.3'],[u'22'],[u'0'],[u'NBA'],[u'18.7'],David Vanterpool,[u'0.7'],[u'2.0'],[u'5.5'],[u'1.0'],[u'1.7'],[u'1.7'],[u'.418']
4043,[u'2.0'],[u'.667'],[u'3.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'1.0'],[u'2.0'],[u'.667'],[u'3.0'],[u'1.0'],[u'1.000'],[u'1.0'],[u'1'],[u'0'],[u'NBA'],[u'6.0'],Ratko Varda,[u'0.0'],[u'3.0'],[u'5.0'],[u'0.0'],[u'1.0'],[u'1.0'],[u'.667']
4044,[u'3.7'],[u'.412'],[u'9.0'],[u'1.9'],[u'.301'],[u'6.2'],[u'2.1'],[],[u'1.5'],[u'4.4'],[u'.392'],[u'11.1'],[u'2.5'],[u'.738'],[u'3.4'],[u'491'],[],[u'TOT'],[u'25.7'],Chico Vaughn,[u'0.7'],[u'2.3'],[u'11.9'],[],[u'2.1'],[u'2.5'],[u'.420']
4045,[u'4.7'],[u'.422'],[u'11.1'],[u'0.0'],[u'.000'],[u'0.0'],[u'1.5'],[u'1.4'],[u'6.8'],[u'4.7'],[u'.421'],[u'11.1'],[u'1.4'],[u'.549'],[u'2.5'],[u'93'],[],[u'ABA'],[u'27.9'],David Vaughn,[u'3.1'],[u'3.1'],[u'10.7'],[u'0.8'],[u'2.2'],[u'9.8'],[u'.421']
4046,[u'1.2'],[u'.425'],[u'2.7'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.3'],[u'0.4'],[u'1.9'],[u'1.2'],[u'.423'],[u'2.7'],[u'0.6'],[u'.638'],[u'0.9'],[u'118'],[u'8'],[u'NBA'],[u'9.8'],David Vaughn,[u'1.1'],[u'1.8'],[u'2.9'],[u'0.3'],[u'0.8'],[u'3.1'],[u'.423']
4047,[u'1.6'],[u'.437'],[u'3.6'],[u'0.1'],[u'.352'],[u'0.3'],[u'2.5'],[u'0.0'],[u'1.1'],[u'1.7'],[u'.429'],[u'3.9'],[u'1.0'],[u'.779'],[u'1.3'],[u'776'],[u'123'],[u'NBA'],[u'16.3'],Jacque Vaughn,[u'0.2'],[u'1.6'],[u'4.5'],[u'0.5'],[u'1.0'],[u'1.3'],[u'.445']
4048,[u'0.9'],[u'.192'],[u'4.6'],[],[],[],[u'0.6'],[],[],[u'0.9'],[u'.192'],[u'4.6'],[u'0.9'],[u'.536'],[u'1.6'],[u'17'],[],[u'BAA'],[],Virgil Vaughn,[],[u'1.1'],[u'2.6'],[],[],[],[u'.192']
4049,[u'4.4'],[u'.508'],[u'8.7'],[u'0.0'],[u'.244'],[u'0.1'],[u'0.9'],[u'0.3'],[u'4.9'],[u'4.4'],[u'.504'],[u'8.8'],[u'1.2'],[u'.718'],[u'1.7'],[u'689'],[u'354'],[u'NBA'],[u'24.7'],Loy Vaught,[u'2.2'],[u'2.4'],[u'10.1'],[u'0.7'],[u'1.2'],[u'7.1'],[u'.506']
4050,[u'7.3'],[u'.449'],[u'16.2'],[u'0.4'],[u'.296'],[u'1.3'],[u'2.9'],[u'0.0'],[u'2.0'],[u'7.6'],[u'.438'],[u'17.4'],[u'4.6'],[u'.749'],[u'6.1'],[u'342'],[],[u'TOT'],[u'31.4'],Bob Verga,[u'1.9'],[u'2.9'],[u'20.2'],[u'0.6'],[u'3.1'],[u'3.9'],[u'.449']
4051,[u'1.5'],[u'.506'],[u'3.0'],[u'0.0'],[u'.250'],[u'0.0'],[u'0.5'],[u'0.2'],[u'1.3'],[u'1.5'],[u'.505'],[u'3.0'],[u'0.5'],[u'.689'],[u'0.7'],[u'282'],[u'27'],[u'NBA'],[u'11.4'],Pete Verhoeven,[u'1.0'],[u'2.2'],[u'3.5'],[u'0.5'],[u'0.6'],[u'2.3'],[u'.505']
4052,[u'1.2'],[u'.432'],[u'2.8'],[u'0.2'],[u'1.000'],[u'0.2'],[u'0.5'],[u'0.0'],[u'0.3'],[u'1.5'],[u'.475'],[u'3.1'],[u'0.3'],[u'.667'],[u'0.5'],[u'13'],[u'0'],[u'NBA'],[u'6.8'],Gundars Vetra,[u'0.3'],[u'0.9'],[u'3.5'],[u'0.2'],[u'0.2'],[u'0.6'],[u'.513']
4053,[u'1.0'],[u'.500'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'2.0'],[u'0.0'],[u'0.0'],[u'1.0'],[u'.500'],[u'2.0'],[u'0.0'],[],[u'0.0'],[u'1'],[u'0'],[u'NBA'],[u'9.0'],Joao Vianna,[u'0.0'],[u'3.0'],[u'2.0'],[u'0.0'],[u'1.0'],[u'0.0'],[u'.500']
4054,[u'6.1'],[u'.475'],[u'12.7'],[u'0.0'],[u'.148'],[u'0.0'],[u'2.0'],[u'0.3'],[u'3.8'],[u'6.1'],[u'.474'],[u'12.8'],[u'3.0'],[u'.784'],[u'3.9'],[u'576'],[u'225'],[u'NBA'],[u'27.0'],Jay Vincent,[u'1.7'],[u'2.8'],[u'15.2'],[u'0.7'],[u'1.9'],[u'5.5'],[u'.474']
4055,[u'2.9'],[u'.458'],[u'6.3'],[u'0.0'],[u'.182'],[u'0.2'],[u'3.9'],[u'0.2'],[u'1.7'],[u'2.9'],[u'.449'],[u'6.5'],[u'1.9'],[u'.863'],[u'2.2'],[u'396'],[u'168'],[u'NBA'],[u'19.0'],Sam Vincent,[u'0.4'],[u'1.5'],[u'7.8'],[u'0.7'],[u'1.7'],[u'2.1'],[u'.452']
4056,[u'0.3'],[u'.500'],[u'0.6'],[u'0.3'],[u'.421'],[u'0.7'],[u'0.3'],[u'0.1'],[u'0.6'],[u'0.6'],[u'.457'],[u'1.3'],[u'0.4'],[u'.556'],[u'0.7'],[u'26'],[u'0'],[u'NBA'],[u'6.6'],Marcus Vinicius,[u'0.1'],[u'0.5'],[u'1.9'],[u'0.1'],[u'0.3'],[u'0.7'],[u'.571']
4057,[u'0.2'],[u'.273'],[u'0.8'],[u'0.2'],[u'.231'],[u'1.0'],[u'0.1'],[u'0.0'],[u'0.1'],[u'0.5'],[u'.250'],[u'1.8'],[u'0.2'],[u'.667'],[u'0.2'],[u'13'],[u'0'],[u'NBA'],[u'5.2'],Fred Vinson,[u'0.0'],[u'0.5'],[u'1.3'],[u'0.2'],[u'0.5'],[u'0.1'],[u'.313']
4058,[u'4.2'],[u'.400'],[u'10.5'],[u'0.0'],[u'.000'],[u'0.1'],[u'2.4'],[],[u'3.4'],[u'4.2'],[u'.398'],[u'10.5'],[u'1.5'],[u'.780'],[u'1.9'],[u'31'],[],[u'ABA'],[u'26.6'],Claude Virden,[u'1.6'],[u'2.7'],[u'9.9'],[],[u'1.6'],[u'5.0'],[u'.398']
4059,[u'1.0'],[u'.333'],[u'3.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'1.0'],[u'.333'],[u'3.0'],[u'0.0'],[],[u'0.0'],[u'1'],[u'0'],[u'NBA'],[u'4.0'],Gary Voce,[u'2.0'],[u'0.0'],[u'2.0'],[u'0.0'],[u'0.0'],[u'2.0'],[u'.333']
4060,[u'3.0'],[u'.309'],[u'9.8'],[],[],[],[u'2.1'],[],[],[u'3.0'],[u'.309'],[u'9.8'],[u'1.3'],[u'.550'],[u'2.4'],[u'54'],[],[u'NBA'],[],Floyd Volker,[],[u'3.1'],[u'7.4'],[],[],[],[u'.309']
4061,[u'2.3'],[u'.480'],[u'4.8'],[u'0.3'],[u'.333'],[u'1.0'],[u'2.2'],[u'0.3'],[u'1.5'],[u'2.6'],[u'.455'],[u'5.7'],[u'1.3'],[u'.613'],[u'2.1'],[u'149'],[u'31'],[u'NBA'],[u'16.5'],Alexander Volkov,[u'1.0'],[u'2.3'],[u'6.8'],[u'0.7'],[u'1.0'],[u'2.6'],[u'.483']
4062,[u'2.0'],[u'.357'],[u'5.7'],[],[],[],[u'2.4'],[],[],[u'2.0'],[u'.357'],[u'5.7'],[u'1.2'],[u'.635'],[u'1.9'],[u'59'],[],[u'NBA'],[],Whitey Von Nieda,[],[u'2.2'],[u'5.3'],[],[],[],[u'.357']
4063,[u'1.5'],[u'.488'],[u'3.1'],[u'0.0'],[u'.333'],[u'0.0'],[u'0.5'],[u'0.4'],[u'2.2'],[u'1.5'],[u'.487'],[u'3.1'],[u'1.0'],[u'.714'],[u'1.5'],[u'450'],[u'93'],[u'NBA'],[u'14.3'],Jake Voskuhl,[u'1.2'],[u'2.6'],[u'4.0'],[u'0.3'],[u'0.8'],[u'3.4'],[u'.488']
4064,[u'2.1'],[u'.499'],[u'4.1'],[u'0.0'],[u'.105'],[u'0.0'],[u'1.2'],[u'0.5'],[u'2.4'],[u'2.1'],[u'.496'],[u'4.2'],[u'1.0'],[u'.570'],[u'1.7'],[u'510'],[u'246'],[u'NBA'],[u'20.8'],Danny Vranes,[u'1.5'],[u'2.7'],[u'5.1'],[u'0.7'],[u'1.0'],[u'3.9'],[u'.496']
4065,[u'0.0'],[u'.000'],[u'1.0'],[u'0.0'],[],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'.000'],[u'1.0'],[u'0.0'],[],[u'0.0'],[u'1'],[u'0'],[u'NBA'],[u'3.0'],Slavko Vranes,[u'0.0'],[u'1.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'0.0'],[u'.000']
4066,[u'1.2'],[u'.477'],[u'2.4'],[u'0.0'],[],[u'0.0'],[u'0.3'],[u'1.1'],[u'2.1'],[u'1.2'],[u'.477'],[u'2.4'],[u'0.5'],[u'.598'],[u'0.8'],[u'170'],[u'73'],[u'NBA'],[u'12.1'],Stojko Vrankovic,[u'0.9'],[u'1.9'],[u'2.8'],[u'0.1'],[u'0.8'],[u'3.0'],[u'.477']
4067,[u'0.9'],[u'.385'],[u'2.4'],[u'0.0'],[u'.000'],[u'0.1'],[u'0.8'],[u'0.5'],[u'1.6'],[u'0.9'],[u'.370'],[u'2.5'],[u'1.3'],[u'.737'],[u'1.7'],[u'11'],[],[u'NBA'],[u'8.5'],Brett Vroman,[u'0.6'],[u'2.4'],[u'3.1'],[u'0.5'],[u'0.8'],[u'2.3'],[u'.370']
4068,[u'1.2'],[u'.412'],[u'3.0'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.6'],[u'0.3'],[u'1.9'],[u'1.2'],[u'.408'],[u'3.0'],[u'0.8'],[u'.580'],[u'1.4'],[u'87'],[u'20'],[u'NBA'],[u'12.8'],Jackson Vroman,[u'1.1'],[u'2.1'],[u'3.3'],[u'0.4'],[u'1.0'],[u'3.0'],[u'.408']
4069,[u'4.5'],[u'.555'],[u'8.1'],[u'0.0'],[u'.000'],[u'0.0'],[u'0.7'],[u'1.1'],[u'5.8'],[u'4.5'],[u'.555'],[u'8.1'],[u'2.5'],[u'.782'],[u'3.2'],[u'357'],[u'351'],[u'NBA'],[u'26.1'],Jonas Valanciunas,[u'2.7'],[u'2.9'],[u'11.5'],[u'0.4'],[u'1.5'],[u'8.5'],[u'.555']
4070,[u'0.5'],[u'.362'],[u'1.4'],[u'1.3'],[u'.350'],[u'3.7'],[u'1.1'],[u'0.1'],[u'2.5'],[u'1.8'],[u'.353'],[u'5.0'],[u'0.3'],[u'.778'],[u'0.4'],[u'50'],[u'0'],[u'NBA'],[u'17.1'],Denzel Valentine,[u'0.2'],[u'1.5'],[u'5.1'],[u'0.6'],[u'0.9'],[u'2.7'],[u'.480']
